com.samsung.shealth.activity.day_summary,6100041,1
others_time,goal,longest_idle_time,create_time,distance,run_time,step_count,walk_time,day_time,deviceuuid,active_time,score,pkg_name,update_time,longest_active_time,datauuid,extra_data,calorie
0,60,22860000,2020-03-14 06:00:00.864,4291.6846,26800,5719,3743084,1584144000000,jpgso+yMpj,3769884,103,com.sec.android.app.shealth,2020-03-15 08:55:36.871,120000,40151a44-b8b1-4e2b-8320-9edaa703ed19,40151a44-b8b1-4e2b-8320-9edaa703ed19.extra_data.json,212.81903,
0,60,16080000,2020-03-18 06:00:01.632,4309.9277,12800,5765,3702127,1584489600000,jpgso+yMpj,3714927,101,com.sec.android.app.shealth,2020-03-19 05:44:41.691,180000,f539e6bc-b0c9-419c-bc77-07489b242c60,f539e6bc-b0c9-419c-bc77-07489b242c60.extra_data.json,217.65295,
0,60,15600000,2020-05-18 06:00:01.130,2303.4788,10400,3096,2044992,1589760000000,jpgso+yMpj,2055392,56,com.sec.android.app.shealth,2020-05-19 08:15:16.529,60000,906c8b56-1a2f-46c3-ad43-a9376f6edf52,906c8b56-1a2f-46c3-ad43-a9376f6edf52.extra_data.json,117.35,
0,60,26460000,2020-03-20 07:00:00.610,2582.6663,18400,3445,2263101,1584662400000,jpgso+yMpj,2281501,61,com.sec.android.app.shealth,2020-03-21 09:55:13.241,60000,dcb476c1-1075-49d1-adc2-9119d4a63cf8,dcb476c1-1075-49d1-adc2-9119d4a63cf8.extra_data.json,130.49,
0,60,33060000,2020-05-24 06:00:00.708,1617.1921,9600,2174,1434050,1590278400000,jpgso+yMpj,1443650,38,com.sec.android.app.shealth,2020-05-27 22:49:35.995,53360,35e8e70e-34d7-44f8-aa66-197a9f3babf1,35e8e70e-34d7-44f8-aa66-197a9f3babf1.extra_data.json,80.37999,
0,60,30720000,2020-05-30 06:00:00.463,3287.6182,29200,4333,2841420,1590796800000,jpgso+yMpj,2870620,78,com.sec.android.app.shealth,2020-05-31 07:55:23.066,49358,b14f80a2-8c63-4abe-b2bf-a59ed057e557,b14f80a2-8c63-4abe-b2bf-a59ed057e557.extra_data.json,162.92001,
0,60,21420000,2020-06-05 06:00:00.990,2119.6692,4755,2910,1921879,1591315200000,jpgso+yMpj,1926634,53,com.sec.android.app.shealth,2020-06-06 06:06:43.964,60000,18891017-86e4-4579-81ec-1a16872f98f8,18891017-86e4-4579-81ec-1a16872f98f8.extra_data.json,112.43005,
0,60,17220000,2020-03-24 07:00:00.878,2682.4648,104115,3326,2000454,1585008000000,jpgso+yMpj,2104569,56,com.sec.android.app.shealth,2020-03-25 08:55:31.020,120000,7210e8e7-f946-4120-b163-27bd6a7b2f60,7210e8e7-f946-4120-b163-27bd6a7b2f60.extra_data.json,147.02902,
0,60,21540000,2020-03-26 07:00:00.803,2025.0975,2800,2712,1804235,1585180800000,jpgso+yMpj,1807035,50,com.sec.android.app.shealth,2020-03-27 08:15:45.794,47357,d087f950-686f-4318-81c8-8212e9f858bb,d087f950-686f-4318-81c8-8212e9f858bb.extra_data.json,101.19899,
0,60,12600000,2020-03-30 07:00:01.036,2546.0205,5200,3456,2296481,1585526400000,jpgso+yMpj,2301681,63,com.sec.android.app.shealth,2020-03-31 09:16:54.026,43355,d27dbb75-2e99-4096-bc4f-6cf8598de231,d27dbb75-2e99-4096-bc4f-6cf8598de231.extra_data.json,131.04997,
0,60,17760000,2020-04-01 07:00:01.328,2163.0398,3600,2906,1922901,1585699200000,jpgso+yMpj,1926501,53,com.sec.android.app.shealth,2020-04-02 05:55:14.289,120000,403399b5-f7b0-4d6f-b3e0-6ef1d1dde849,403399b5-f7b0-4d6f-b3e0-6ef1d1dde849.extra_data.json,107.03002,
0,60,14280000,2020-06-11 06:00:00.616,2276.5635,6800,3095,2053026,1591833600000,jpgso+yMpj,2059826,56,com.sec.android.app.shealth,2020-06-12 06:10:37.029,60000,235ae7dc-dc9a-47af-a836-f3ecdc8bdf6e,235ae7dc-dc9a-47af-a836-f3ecdc8bdf6e.extra_data.json,115.360016,
0,60,28860000,2020-04-05 07:00:01.297,7985.848,1274501,9256,4041499,1586044800000,jpgso+yMpj,5316000,146,com.sec.android.app.shealth,2020-04-06 04:40:33.850,1421940,84098444-a2ee-409b-9ffc-c582069d0677,84098444-a2ee-409b-9ffc-c582069d0677.extra_data.json,419.4224,
0,60,36120000,2020-04-07 06:00:01.103,3510.4004,400,4778,3174800,1586217600000,jpgso+yMpj,3175200,86,com.sec.android.app.shealth,2020-04-08 06:58:52.689,120000,3d7ebd92-8a27-435f-a5ba-9aba6b33f78d,3d7ebd92-8a27-435f-a5ba-9aba6b33f78d.extra_data.json,177.42998,
0,60,16980000,2020-06-17 06:00:00.645,1825.5573,8400,2448,1618809,1592352000000,jpgso+yMpj,1627209,43,com.sec.android.app.shealth,2020-06-18 02:39:10.992,45356,32c2deee-4fbc-47aa-bbe7-294557ebe948,32c2deee-4fbc-47aa-bbe7-294557ebe948.extra_data.json,89.89002,
0,60,26220000,2020-04-11 06:00:00.588,3729.7712,16000,4980,3294980,1586563200000,jpgso+yMpj,3310980,90,com.sec.android.app.shealth,2020-04-12 05:46:25.586,60000,fdaf2ab9-e4f5-494a-9746-0a34be74b746,fdaf2ab9-e4f5-494a-9746-0a34be74b746.extra_data.json,184.93001,
0,60,15180000,2020-04-13 06:00:00.735,2720.7498,2400,3712,2471902,1586736000000,jpgso+yMpj,2474302,68,com.sec.android.app.shealth,2020-04-14 05:58:15.331,49358,1259a59d-154a-4c3e-952f-7ddf60fc8e82,1259a59d-154a-4c3e-952f-7ddf60fc8e82.extra_data.json,136.51001,
0,60,30180000,2020-04-19 06:00:00.810,1628.38,2400,2195,1460063,1587254400000,jpgso+yMpj,1462463,40,com.sec.android.app.shealth,2020-04-20 06:15:15.084,51359,d096a76c-2c6d-4f2b-8a08-a1c5d165e646,d096a76c-2c6d-4f2b-8a08-a1c5d165e646.extra_data.json,82.87998,
0,60,35520000,2020-04-25 06:00:01.564,2038.0715,10400,2717,1794897,1587772800000,jpgso+yMpj,1805297,48,com.sec.android.app.shealth,2020-04-26 08:35:23.989,44689,be64e00e-8f1a-48a3-ba35-f2bb02df678d,be64e00e-8f1a-48a3-ba35-f2bb02df678d.extra_data.json,102.94999,
0,60,32580000,2020-05-01 06:00:00.768,1974.309,6400,2658,1762214,1588291200000,jpgso+yMpj,1768614,48,com.sec.android.app.shealth,2020-05-02 05:51:53.215,50692,55e97265-f365-4634-a076-e8df97b1a930,55e97265-f365-4634-a076-e8df97b1a930.extra_data.json,99.09999,
0,60,19380000,2020-05-07 06:00:01.556,3400.786,43600,4516,2904665,1588809600000,jpgso+yMpj,2948265,80,com.sec.android.app.shealth,2020-05-08 04:55:21.215,60000,33ec4844-e1b6-4090-8021-9198a1884fbc,33ec4844-e1b6-4090-8021-9198a1884fbc.extra_data.json,171.41,
0,60,20760000,2020-04-17 06:00:00.483,2341.6067,5200,3165,2102384,1587081600000,jpgso+yMpj,2107584,58,com.sec.android.app.shealth,2020-04-18 14:26:49.773,49358,3eb73239-d3c8-4470-bd56-60fa08c087ca,3eb73239-d3c8-4470-bd56-60fa08c087ca.extra_data.json,115.59002,
0,60,24900000,2020-04-23 06:00:01.994,2786.5474,44081,3685,2380548,1587600000000,jpgso+yMpj,2424629,65,com.sec.android.app.shealth,2020-04-24 17:47:34.329,60000,eac5fd79-2f15-491d-9217-ee3c167b7f67,eac5fd79-2f15-491d-9217-ee3c167b7f67.extra_data.json,143.76003,
0,60,18060000,2020-05-13 06:00:01.472,1255.562,6400,1668,1101884,1589328000000,jpgso+yMpj,1108284,30,com.sec.android.app.shealth,2020-05-14 06:35:13.382,40020,23a57b8b-6677-4024-a0a7-d981a68d6f17,23a57b8b-6677-4024-a0a7-d981a68d6f17.extra_data.json,63.78,
0,60,28620000,2020-05-19 06:00:01.230,2841.8093,3600,3795,2454410,1589846400000,jpgso+yMpj,2458010,66,com.sec.android.app.shealth,2020-05-20 05:47:44.546,300000,707d24fd-0019-43b3-8ce4-36c98e89afe4,707d24fd-0019-43b3-8ce4-36c98e89afe4.extra_data.json,138.83997,
0,60,25500000,2020-05-25 06:00:01.398,1418.682,1200,1926,1282641,1590364800000,jpgso+yMpj,1283841,35,com.sec.android.app.shealth,2020-05-27 22:49:36.193,43355,fe427a8b-278c-4ca0-93dd-7147b417cca7,fe427a8b-278c-4ca0-93dd-7147b417cca7.extra_data.json,72.019,
0,60,24000000,2020-04-29 06:00:01.570,2791.0923,15600,3732,2463231,1588118400000,jpgso+yMpj,2478831,68,com.sec.android.app.shealth,2020-04-30 08:15:36.113,51359,b04de8b2-be1d-44ab-8fbf-bc4941e678eb,b04de8b2-be1d-44ab-8fbf-bc4941e678eb.extra_data.json,139.38,
0,60,40560000,2020-05-31 06:00:01.463,2176.9197,10000,2959,1956978,1590883200000,jpgso+yMpj,1966978,53,com.sec.android.app.shealth,2020-06-01 16:09:26.522,51892,9c92bf57-cf37-4e82-b583-7c2e439e1949,9c92bf57-cf37-4e82-b583-7c2e439e1949.extra_data.json,112.24003,
0,60,27300000,2020-05-05 06:00:00.557,1814.0013,10000,2431,1600103,1588636800000,jpgso+yMpj,1610103,43,com.sec.android.app.shealth,2020-05-06 05:35:58.566,60000,72645ac2-5ee5-4000-b915-0ba0d107258f,72645ac2-5ee5-4000-b915-0ba0d107258f.extra_data.json,91.150024,
0,60,35400000,2020-06-06 06:00:00.757,1699.648,1200,2346,1562781,1591401600000,jpgso+yMpj,1563981,43,com.sec.android.app.shealth,2020-06-07 06:15:20.146,44155,e760c9bc-fae8-4053-8f35-0a99e56c769c,e760c9bc-fae8-4053-8f35-0a99e56c769c.extra_data.json,90.62999,
0,60,41160000,2020-06-12 06:00:00.850,1387.8252,11200,1858,1210575,1591920000000,jpgso+yMpj,1221775,33,com.sec.android.app.shealth,2020-06-13 09:15:09.220,60000,0b004e34-e13b-4dfb-b41c-a7d67e2bef28,0b004e34-e13b-4dfb-b41c-a7d67e2bef28.extra_data.json,70.689995,
0,60,15000000,2020-05-11 06:00:00.754,2183.7344,3200,2955,1965649,1589155200000,jpgso+yMpj,1968849,53,com.sec.android.app.shealth,2020-05-12 06:35:09.517,50025,a0057aa7-3b8a-40e7-8560-754a9105c804,a0057aa7-3b8a-40e7-8560-754a9105c804.extra_data.json,107.57001,
0,60,35580000,2020-05-17 06:00:01.396,2198.763,17200,2902,1906953,1589673600000,jpgso+yMpj,1924153,51,com.sec.android.app.shealth,2020-05-18 05:55:14.679,44689,61739ebe-e5a4-4621-a006-224b2ff7478e,61739ebe-e5a4-4621-a006-224b2ff7478e.extra_data.json,110.45001,
0,60,26760000,2020-05-23 06:00:30.653,1772.6609,23200,2322,1510088,1590192000000,jpgso+yMpj,1533288,41,com.sec.android.app.shealth,2020-05-24 08:15:14.941,47756,b1dad1d4-7019-44e9-ac81-d72c23114e74,b1dad1d4-7019-44e9-ac81-d72c23114e74.extra_data.json,90.450005,
0,60,32400000,2020-05-29 06:00:00.590,1772.3789,6800,2372,1566753,1590710400000,jpgso+yMpj,1573553,43,com.sec.android.app.shealth,2020-05-30 06:28:03.445,60000,b5d5fbaa-5fd4-4481-8659-3e160f420621,b5d5fbaa-5fd4-4481-8659-3e160f420621.extra_data.json,87.680016,
1036570,60,24540000,2020-06-04 06:00:00.889,2681.4597,13200,3662,2399397,1591228800000,jpgso+yMpj,3449167,93,com.sec.android.app.shealth,2020-06-05 06:15:10.435,1036570,4687f7f9-57f1-4e98-8e5d-80b47493e78f,4687f7f9-57f1-4e98-8e5d-80b47493e78f.extra_data.json,223.43118,
0,60,36780000,2020-06-10 06:00:00.766,1287.627,2800,1760,1169251,1591747200000,jpgso+yMpj,1172051,31,com.sec.android.app.shealth,2020-06-11 06:15:10.408,46690,a1262577-52d6-4ddb-89f7-d7edcb893d8e,a1262577-52d6-4ddb-89f7-d7edcb893d8e.extra_data.json,65.29,
0,60,27840000,2020-06-16 06:00:00.345,1802.6362,6400,2451,1618779,1592265600000,jpgso+yMpj,1625179,43,com.sec.android.app.shealth,2020-06-17 06:56:19.297,60000,d787e5fb-ff1c-4a61-b9a4-267145579f45,d787e5fb-ff1c-4a61-b9a4-267145579f45.extra_data.json,92.450005,
