com.samsung.shealth.tracker.pedometer_step_count,6100041,2
duration,run_step,version_code,walk_step,com.samsung.health.step_count.create_time,com.samsung.health.step_count.distance,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.custom,com.samsung.health.step_count.count,com.samsung.health.step_count.end_time,com.samsung.health.step_count.speed,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.start_time,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.update_time,com.samsung.health.step_count.datauuid,com.samsung.health.step_count.calorie,com.samsung.health.step_count.sample_position_type
5468,2,4,10,1589766527391,12.011,UTC-0500,,12,1589766539999,2.1962752,hytsFLPcD3,1589766480000,com.sec.android.app.shealth,1589766527747,af87946c-4e00-b394-f7c7-d3f4b6b348b6,0.62,230002,
20219,0,4,35,1591044289393,25.58,UTC-0500,,35,1591044299999,1.265132,hytsFLPcD3,1591044240000,com.sec.android.app.shealth,1591044299076,4b476b26-5045-a519-d397-09fef5f6bc2e,1.1,230002,
5091,0,4,7,1591059899297,4.95,UTC-0500,,7,1591059900000,0.9722222,jpgso+yMpj,1591059840000,com.sec.android.app.shealth,1591059899912,ac4be16d-0480-4f14-9273-126fbe6eb204,0.26,,
30990,0,4,59,1589768377540,44.85,UTC-0500,,59,1589768399999,1.4472325,hytsFLPcD3,1589768340000,com.sec.android.app.shealth,1589768402427,8687291d-e73e-46f3-6907-3c58a44d3303,2.1,230002,
36488,0,4,71,1590901542375,53.06,UTC-0500,,71,1590901559999,1.4541556,hytsFLPcD3,1590901500000,com.sec.android.app.shealth,1590901700553,20b2dcc1-fcd4-f0d9-cb30-b1a08f175574,2.48,230002,
30181,0,4,54,1590974161247,46.11,UTC-0500,,65,1590974160000,1.5277778,jpgso+yMpj,1590974100000,com.sec.android.app.shealth,1590974161247,9b563c24-61ab-4204-9f56-7ff70f7bee6c,2.16,,
8777,0,4,14,1589769358598,12.08,UTC-0500,,16,1589769360000,1.3763244,jpgso+yMpj,1589769300000,com.sec.android.app.shealth,1589769456856,2bb86835-f189-4c84-80c4-d303d6a465d3,0.56,,
5240,0,4,10,1589774102205,7.86,UTC-0500,,10,1589773680000,1.5,jpgso+yMpj,1589773620000,com.sec.android.app.shealth,1589774102205,0bfb1775-7e1b-47ac-982c-f7f80fe3b56b,0.33,,
10400,0,4,15,1590901700558,10.4,UTC-0500,,15,1590901619999,1.0,hytsFLPcD3,1590901560000,com.sec.android.app.shealth,1590901700558,5612f7b8-15ae-de45-8e58-e9f385ff2568,0.57,230002,
18118,0,4,33,1589774883202,25.099998,UTC-0500,,33,1589774940000,1.3853452,jpgso+yMpj,1589774880000,com.sec.android.app.shealth,1589774935651,b939db0f-7cbe-4ad9-b9a5-87875b9547c4,1.1500001,,
4920,0,4,10,1590901700565,7.79,UTC-0500,,10,1590901679999,1.5833334,hytsFLPcD3,1590901620000,com.sec.android.app.shealth,1590901700565,91714175-c61e-00ca-a405-481d9b208b21,0.3,230002,
15026,0,4,26,1590974937561,19.2,UTC-0500,,26,1590974580000,1.2777778,jpgso+yMpj,1590974520000,com.sec.android.app.shealth,1590974937561,b8fadce8-28e8-415c-9499-8ab892ec953a,0.98,,
13347,0,4,25,1589778144132,18.93,UTC-0500,,25,1589778180000,1.4182227,jpgso+yMpj,1589778120000,com.sec.android.app.shealth,1589778157146,1d8d6567-52aa-4764-91d2-1535dd59ec73,0.9,,
6162,0,4,10,1589771705216,7.19,UTC-0500,,10,1589771399999,1.1666666,hytsFLPcD3,1589771340000,com.sec.android.app.shealth,1589771705216,7471dd27-afc5-6ec0-b38d-910e1095b003,0.33,230002,
7670,0,4,11,1590903131833,7.67,UTC-0500,,11,1590903119999,1.0,hytsFLPcD3,1590903060000,com.sec.android.app.shealth,1590903131833,e95ae3b0-f581-f2cc-cce9-412a6a560f5d,0.39,230002,
4801,2,4,10,1589774651799,11.07,UTC-0500,,12,1589774519999,2.3055556,hytsFLPcD3,1589774460000,com.sec.android.app.shealth,1589774651799,a9842b0e-2f1c-cbb5-b20e-bf568846ca8b,0.55,230002,
4992,0,4,11,1590908696446,8.46,UTC-0500,,11,1590908699999,1.6944444,hytsFLPcD3,1590908640000,com.sec.android.app.shealth,1590908696447,2a3d9a58-ba11-4a9a-48cc-3059dc930cc9,0.4,230002,
28355,0,4,37,1591060875605,33.86,UTC-0500,,50,1591060920000,1.1941303,jpgso+yMpj,1591060860000,com.sec.android.app.shealth,1591061185406,9e445334-289c-4dc4-bd58-6a1660fe1a8f,1.9,,
12153,0,4,24,1591045493297,18.23,UTC-0500,,24,1591045499999,1.5,hytsFLPcD3,1591045440000,com.sec.android.app.shealth,1591045493297,fee37506-ec6f-f04a-7d9a-3994f09bbac9,0.86,230002,
4755,1,4,10,1589798143174,11.36,UTC-0500,,11,1589797259999,2.3888888,hytsFLPcD3,1589797200000,com.sec.android.app.shealth,1589798143174,2b40df99-b0ac-fd23-8368-788782a5874f,0.54,230002,
4733,0,4,7,1589808346680,5.05,UTC-0500,,7,1589808360000,1.0668396,jpgso+yMpj,1589808300000,com.sec.android.app.shealth,1589808347493,e023f33d-78a7-45a6-a153-10b06742267b,0.26,,
33797,0,4,45,1589808910312,31.92,UTC-0500,,45,1589808780000,0.94444454,jpgso+yMpj,1589808720000,com.sec.android.app.shealth,1589808910312,482fc013-48c5-4634-b842-3becd8aea18b,1.75,,
13143,0,4,23,1591046104199,17.16,UTC-0500,,23,1591045979999,1.3055556,hytsFLPcD3,1591045920000,com.sec.android.app.shealth,1591046104199,a0f83bb4-47cc-344a-9670-bb7e36f8811a,0.76,230002,
7055,0,4,11,1589803200768,7.84,UTC-0500,,11,1589803139999,1.1111112,hytsFLPcD3,1589803080000,com.sec.android.app.shealth,1589803200769,472656ce-5228-1712-00b6-b244738c6536,0.37,230002,
7938,0,4,13,1589819259352,9.75,UTC-0500,,13,1589819280000,1.2282529,jpgso+yMpj,1589819220000,com.sec.android.app.shealth,1589819260013,99cb1196-65ae-4caf-ad6a-53f6ab53869b,0.44,,
34112,0,4,49,1591061185485,35.06,UTC-0500,,49,1591061040000,1.0277778,jpgso+yMpj,1591060980000,com.sec.android.app.shealth,1591061185485,58a7253c-dfc1-4db7-95e2-57ab24b62db0,1.89,,
7706,0,4,14,1589820903071,10.49,UTC-0500,,14,1589820899999,1.3611112,hytsFLPcD3,1589820840000,com.sec.android.app.shealth,1589820903071,ee2bf0e6-d25d-950d-0c5a-49015afb594f,0.46,230002,
18086,0,4,31,1591061185538,23.11,UTC-0500,,31,1591061160000,1.2777778,jpgso+yMpj,1591061100000,com.sec.android.app.shealth,1591061185538,75a673e4-6928-4459-9a2e-1b0a95d4c726,1.17,,
16656,0,4,31,1591061290969,23.57,UTC-0500,,31,1591061340000,1.4150476,jpgso+yMpj,1591061280000,com.sec.android.app.shealth,1591061326154,f0247c3b-c844-4a1f-b5d4-230a01d500cc,1.12,,
10065,0,4,10,1590991137505,13.42,UTC-0500,,18,1590991079999,1.3333334,hytsFLPcD3,1590991020000,com.sec.android.app.shealth,1590991137505,dd320762-0f95-a29b-d0fb-db76b535f416,0.66,230002,
12379,0,4,22,1591062257781,16.85,UTC-0500,,22,1591061820000,1.3611112,jpgso+yMpj,1591061760000,com.sec.android.app.shealth,1591062257781,9aaa4e56-cddb-45da-85db-ae67830a2da7,0.79,,
17133,0,4,31,1590949261593,23.79,UTC-0500,,31,1590949320000,1.3885236,jpgso+yMpj,1590949260000,com.sec.android.app.shealth,1590949563325,81832844-294d-4951-8821-60f363cf64e6,1.04,,
9339,0,4,15,1591059757103,10.929998,UTC-0500,,15,1591059780000,1.1703303,jpgso+yMpj,1591059720000,com.sec.android.app.shealth,1591059765397,cff7b6b0-39d2-4117-90d8-7a543430699c,0.57,,
11465,0,4,24,1590991165474,18.79,UTC-0500,,24,1590991199999,1.6388888,hytsFLPcD3,1590991140000,com.sec.android.app.shealth,1590991165474,7a12077c-858b-ec0e-df4a-2b6d29df5eab,0.83,230002,
4466,0,4,10,1591060843272,7.9900002,UTC-0500,,10,1591060860000,1.78875,jpgso+yMpj,1591060800000,com.sec.android.app.shealth,1591060845559,1cd00d5e-2d92-4b2c-9df0-189f09cedec9,0.32999998,,
22966,0,4,38,1590974937567,28.07,UTC-0500,,38,1590974640000,1.2222222,jpgso+yMpj,1590974580000,com.sec.android.app.shealth,1590974937567,227d6203-83dc-4c6f-96d1-170c0579873f,1.47,,
10271,0,4,13,1590974937610,9.13,UTC-0500,,13,1590974700000,0.8888889,jpgso+yMpj,1590974640000,com.sec.android.app.shealth,1590974937610,508aa9eb-56e1-4084-84c0-eeaa3f229dbf,0.5,,
20845,0,4,40,1591062257869,30.11,UTC-0500,,40,1591062180000,1.4444444,jpgso+yMpj,1591062120000,com.sec.android.app.shealth,1591062257869,69565e13-30b9-47bd-9dcc-3f82f87a66d8,1.43,,
19063,0,4,27,1590991651568,21.4,UTC-0500,,30,1590991679999,1.1225561,hytsFLPcD3,1590991620000,com.sec.android.app.shealth,1590991742330,d305e315-1249-d312-6248-5f1567a9c52b,1.08,230002,
7437,0,4,12,1590949295764,8.47,UTC-0500,,12,1590949319999,1.1388888,hytsFLPcD3,1590949260000,com.sec.android.app.shealth,1590949295764,199f92b6-ce37-04ae-627b-05f312f27b11,0.4,230002,
12186,0,4,21,1590974937642,15.91,UTC-0500,,21,1590974820000,1.3055556,jpgso+yMpj,1590974760000,com.sec.android.app.shealth,1590974937642,541b865d-f98e-4be1-9efc-c99372e0c4de,0.77,,
7796,0,4,11,1590991755276,7.58,UTC-0500,,11,1590991799999,0.9722222,hytsFLPcD3,1590991740000,com.sec.android.app.shealth,1590991755277,584c30a1-ca6b-6efc-67ea-ed69705ccdfb,0.39,230002,
30157,0,4,42,1590949563332,40.21,UTC-0500,,59,1590949500000,1.3333334,jpgso+yMpj,1590949440000,com.sec.android.app.shealth,1590949563332,41a9f4f5-993c-4578-8bee-e5e66572b8e2,2.19,,
20417,0,4,28,1591061185436,19.85,UTC-0500,,28,1591060980000,0.9722222,jpgso+yMpj,1591060920000,com.sec.android.app.shealth,1591061185436,9b4354f1-4612-4049-b25b-0e1163f7b15e,1.08,,
5265,0,4,10,1591060907293,7.46,UTC-0500,,10,1591060919999,1.4166666,hytsFLPcD3,1591060860000,com.sec.android.app.shealth,1591060907293,cf63eac9-f9c0-0732-e091-640fda09cafb,0.32,230002,
14728,0,4,26,1590992138280,18.82,UTC-0500,,26,1590992159999,1.2777778,hytsFLPcD3,1590992100000,com.sec.android.app.shealth,1590992138280,76b51ab0-8b1d-386c-4b77-f8dca88636c3,0.89,230002,
7302,0,4,10,1591061185512,7.1,UTC-0500,,10,1591061100000,0.9722222,jpgso+yMpj,1591061040000,com.sec.android.app.shealth,1591061185512,245680b4-7b32-45c1-9f13-83dc59e9ad8c,0.38,,
8103,0,4,15,1590974937668,11.93,UTC-0500,,15,1590974880000,1.4722222,jpgso+yMpj,1590974820000,com.sec.android.app.shealth,1590974937668,488c1894-cb0b-4a72-8641-a63d7d8eaa45,0.52,,
4513,0,4,7,1590949563378,5.14,UTC-0500,,7,1590949560000,1.1388888,jpgso+yMpj,1590949500000,com.sec.android.app.shealth,1590949563378,333948cc-a7dc-483e-8b94-3137a2ca7bbf,0.25,,
6865,0,4,14,1590993068508,10.68,UTC-0500,,14,1590993059999,1.5555556,hytsFLPcD3,1590993000000,com.sec.android.app.shealth,1590993068508,31fab310-2cec-391e-2c5c-d732021365c1,0.53,230002,
4662,0,4,7,1590949757466,5.18,UTC-0500,,7,1590949740000,1.111111,jpgso+yMpj,1590949680000,com.sec.android.app.shealth,1590949757466,bed3ff45-969e-4088-868c-7d9b9530032f,0.25,,
3307,0,4,6,1591061186608,4.41,UTC-0500,,6,1591061220000,1.3333334,jpgso+yMpj,1591061160000,com.sec.android.app.shealth,1591061186608,86fe7d35-d3fc-4fc4-bf38-22a269729c23,0.22,,
33340,0,4,58,1590974937683,43.3,UTC-0500,,58,1590974940000,1.2987062,jpgso+yMpj,1590974880000,com.sec.android.app.shealth,1590974938797,00d537b4-99c0-48c3-a7c2-12b8ae49d074,2.07,,
6480,0,4,14,1590949465283,10.98,UTC-0500,,14,1590949439999,1.6944444,hytsFLPcD3,1590949380000,com.sec.android.app.shealth,1590949465283,03b71984-7fbd-a45a-976c-317689dc1d64,0.51,230002,
6750,0,4,18,1590949465289,10.5,UTC-0500,,18,1590949499999,1.5555556,hytsFLPcD3,1590949440000,com.sec.android.app.shealth,1590949465289,02494f77-a425-20e6-33d7-b83e6d502d8b,0.58,230002,
5040,0,4,11,1590993303117,10.08,UTC-0500,,11,1590993299999,2.0,hytsFLPcD3,1590993240000,com.sec.android.app.shealth,1590993303117,9473654d-1fc0-f63f-be62-92b67de16e69,0.54,230002,
5414,0,4,10,1591061512434,7.52,UTC-0500,,10,1591061400000,1.3888888,jpgso+yMpj,1591061340000,com.sec.android.app.shealth,1591061512434,c8909910-f8b7-4212-a347-7599259830d2,0.35,,
24377,0,4,40,1591061059428,28.44,UTC-0500,,40,1591061039999,1.1666666,hytsFLPcD3,1591060980000,com.sec.android.app.shealth,1591061059428,631ccaad-0be2-95d9-a810-208ee3667157,1.34,230002,
5073,0,4,10,1590949558431,7.47,UTC-0500,,10,1590949559999,1.4722222,hytsFLPcD3,1590949500000,com.sec.android.app.shealth,1590949558468,6905e354-0ee0-4d1c-22f8-d04912330103,0.37,230002,
4271,0,4,8,1591062257852,6.17,UTC-0500,,8,1591062060000,1.4444444,jpgso+yMpj,1591062000000,com.sec.android.app.shealth,1591062257852,0fce2899-6067-491b-a408-6f4c1319d41a,0.27,,
23633,0,4,27,1590950282212,24.14,UTC-0500,,34,1590950340000,1.0214508,jpgso+yMpj,1590950280000,com.sec.android.app.shealth,1590950306384,ea74f3bd-fefa-406e-9833-94f064eeebe5,1.3499999,,
1311,0,4,3,1590993306212,2.44,UTC-0500,,3,1590993359999,1.8611112,hytsFLPcD3,1590993300000,com.sec.android.app.shealth,1590993306213,b1a7877c-b85e-9997-3ac0-d8cd7369c3ab,0.1,230002,
5876,0,4,8,1590950441380,5.67,UTC-0500,,8,1590950460000,0.9648994,jpgso+yMpj,1590950400000,com.sec.android.app.shealth,1590950442780,83eaedb2-9a49-4bd0-a87e-3b7a4b900411,0.29999998,,
9568,0,4,14,1591062257894,10.1,UTC-0500,,14,1591062240000,1.0555555,jpgso+yMpj,1591062180000,com.sec.android.app.shealth,1591062257894,0c494da8-6620-4dc3-bc15-7f8a8c245964,0.53,,
5865,0,4,11,1590951474541,8.31,UTC-0500,,11,1590951420000,1.4166666,jpgso+yMpj,1590951360000,com.sec.android.app.shealth,1590951474541,ae5569fa-42e6-4007-ab45-68f4b9baf1e8,0.38,,
7920,0,4,12,1590951474560,8.8,UTC-0500,,12,1590951480000,1.1111112,jpgso+yMpj,1590951420000,com.sec.android.app.shealth,1590951474560,84213561-a636-4979-b467-593a068ea8cf,0.45,,
4989,0,4,10,1590993485290,8.87,UTC-0500,,10,1590993419999,1.7777778,hytsFLPcD3,1590993360000,com.sec.android.app.shealth,1590993485290,12a27512-2ae1-e4b2-17de-238b7f0fce84,0.47,230002,
4422,0,4,7,1590975151508,5.16,UTC-0500,,7,1590975000000,1.1666666,jpgso+yMpj,1590974940000,com.sec.android.app.shealth,1590975151508,19b88a6f-df2a-4dc7-b0a3-fabbbb6f7246,0.25,,
6453,0,4,15,1591061185306,12.19,UTC-0500,,15,1591061219999,1.8888888,hytsFLPcD3,1591061160000,com.sec.android.app.shealth,1591061185306,3919f77e-4212-df02-d70b-4b07019dcf06,0.55,230002,
29495,0,4,57,1590952008118,43.870003,UTC-0500,,57,1590952020000,1.4873581,jpgso+yMpj,1590951960000,com.sec.android.app.shealth,1590952145666,904a8aa3-ff88-431b-b04e-0c2ed1b6e803,1.9499999,,
4261,0,4,7,1590993485296,5.09,UTC-0500,,7,1590993539999,1.1944444,hytsFLPcD3,1590993480000,com.sec.android.app.shealth,1590993485296,4f90c4e8-2363-f619-9f08-d345d5e5d080,0.24,230002,
6046,0,4,9,1590952145842,6.55,UTC-0500,,9,1590952080000,1.0833334,jpgso+yMpj,1590952020000,com.sec.android.app.shealth,1590952145842,72a8ff3d-bd3d-43c1-a77b-d93ff6b4d6c6,0.36,,
33997,0,4,62,1591062430287,45.33,UTC-0500,,62,1591062419999,1.3333334,hytsFLPcD3,1591062360000,com.sec.android.app.shealth,1591062430287,87811aae-07db-5911-63f7-0e77f470f842,2.22,230002,
9138,0,4,16,1591012093667,11.66,UTC-0500,,16,1591012140000,1.275954,jpgso+yMpj,1591012080000,com.sec.android.app.shealth,1591012094262,dbcdc06d-7467-4df3-adf3-be67cc964ce0,0.58000004,,
20988,0,4,34,1590975151520,25.07,UTC-0500,,34,1590975120000,1.1944444,jpgso+yMpj,1590975060000,com.sec.android.app.shealth,1590975151520,6b6b23f9-61bb-495d-be9a-1edb19361a64,1.3,,
15660,0,4,24,1590952154034,17.499996,UTC-0500,,24,1590952200000,1.1174353,jpgso+yMpj,1590952140000,com.sec.android.app.shealth,1590952165624,56d90fee-7591-4c7f-8b34-9a5bd14ae333,0.9400002,,
5523,0,4,7,1591063412899,4.91,UTC-0500,,7,1591063440000,0.88888884,jpgso+yMpj,1591063380000,com.sec.android.app.shealth,1591063413724,be5cf826-d90b-49ed-91fb-b297979a425e,0.26,,
6980,0,4,10,1591012201150,6.98,UTC-0500,,10,1591012139999,1.0,hytsFLPcD3,1591012080000,com.sec.android.app.shealth,1591012201150,9101e8f0-17e0-6dee-8d4e-9d4397d6435a,0.34,230002,
13796,0,4,21,1591060941292,14.65,UTC-0500,,21,1591060979999,1.0618757,hytsFLPcD3,1591060920000,com.sec.android.app.shealth,1591060981386,ca3435cb-a993-862d-9b6f-c10341ca2496,0.84,230002,
28575,0,4,36,1591064101754,25.4,UTC-0500,,36,1591064100000,0.8888889,jpgso+yMpj,1591064040000,com.sec.android.app.shealth,1591064101754,56acef16-2040-41a3-a3b0-ff77dacfb196,1.38,,
7836,0,4,12,1591021788673,8.49,UTC-0500,,12,1591021800000,1.0833334,jpgso+yMpj,1591021740000,com.sec.android.app.shealth,1591021788673,0f1872e7-01bc-475b-a4e2-6854740038d6,0.4,,
9684,0,4,15,1591061109300,10.76,UTC-0500,,15,1591061099999,1.1111112,hytsFLPcD3,1591061040000,com.sec.android.app.shealth,1591061109301,906d9a25-7345-d906-a6cb-b62c13ddfb99,0.54,230002,
14592,0,4,20,1590975151590,14.34,UTC-0500,,20,1590975180000,0.9826989,jpgso+yMpj,1590975120000,com.sec.android.app.shealth,1590975168874,1c2b6793-711d-4419-81b8-2bd05cecd5df,0.73,,
32680,0,4,49,1591022024843,35.829998,UTC-0500,,49,1591022040000,1.096365,jpgso+yMpj,1591021980000,com.sec.android.app.shealth,1591022038269,17870084-0791-4d25-8e1c-9c0f84008b8c,1.8799994,,
16393,0,4,27,1591064359655,20.220001,UTC-0500,,27,1591064400000,1.2334509,jpgso+yMpj,1591064340000,com.sec.android.app.shealth,1591064379739,a693795c-8018-44ae-bd7c-c938cab73cf4,0.98,,
6857,0,4,11,1591061333430,7.81,UTC-0500,,11,1591061339999,1.1388888,hytsFLPcD3,1591061280000,com.sec.android.app.shealth,1591061333430,3102dd51-bd14-3fbc-c27c-507692a09878,0.38,230002,
21350,0,4,27,1591022458758,29.06,UTC-0500,,45,1591022400000,1.3611112,jpgso+yMpj,1591022340000,com.sec.android.app.shealth,1591022458758,137c5680-66b9-4faf-ac5c-8ee35f1fc73a,1.61,,
5105,0,4,8,1590975184893,5.9,UTC-0500,,8,1590975240000,1.1556675,jpgso+yMpj,1590975180000,com.sec.android.app.shealth,1590975186558,75c0b09a-179b-43fc-9097-9c3744d29c0e,0.29,,
15268,0,4,14,1590952239784,17.08,UTC-0500,,27,1590952260000,1.1186266,jpgso+yMpj,1590952200000,com.sec.android.app.shealth,1590952259263,d76d0c00-a21b-41f2-bd19-614d0ca5b2a0,1.4600002,,
29250,0,4,37,1591062432758,32.5,UTC-0500,,46,1591062420000,1.1111112,jpgso+yMpj,1591062360000,com.sec.android.app.shealth,1591062432758,78591d49-594d-4c0a-ac98-0ada959cf6ab,2.06,,
4878,0,4,9,1591066247427,6.92,UTC-0500,,9,1591066260000,1.4185503,jpgso+yMpj,1591066200000,com.sec.android.app.shealth,1591066248908,ae85e632-a799-4ec4-89b9-8062be5dde14,0.32,,
360,0,4,0,1590952260058,0.36,UTC-0500,,1,1590952320000,1.0,jpgso+yMpj,1590952260000,com.sec.android.app.shealth,1590952260058,34654aa9-ad05-46ff-90dc-a66e8ca9da0b,0.1,,
4864,0,4,8,1591064068091,6.08,UTC-0500,,8,1591064040000,1.25,jpgso+yMpj,1591063980000,com.sec.android.app.shealth,1591064068091,97fd468b-7675-45a2-b609-beadddf3a654,0.29,,
18593,0,4,40,1590950184324,28.07,UTC-0500,,40,1590950219999,1.5096282,hytsFLPcD3,1590950160000,com.sec.android.app.shealth,1590950225196,13dfc771-02ce-3100-4f89-fbec3699b15d,1.29,230002,
10218,7,4,22,1591022628506,25.83,UTC-0500,,29,1591022640000,2.5277777,jpgso+yMpj,1591022580000,com.sec.android.app.shealth,1591022628506,3a17e15f-d551-4e30-9a66-f7936574abd7,1.35,,
2775,0,4,8,1590975334765,6.89,UTC-0500,,8,1590975360000,2.4820213,jpgso+yMpj,1590975300000,com.sec.android.app.shealth,1590975335659,e33ef79a-6dc9-47b7-b250-57cdad55e753,0.27,,
4792,0,4,8,1591070218034,6.1899996,UTC-0500,,8,1591070220000,1.2916254,jpgso+yMpj,1591070160000,com.sec.android.app.shealth,1591070219179,a16ad370-3aa2-4867-b87f-29bdb2d3a215,0.29,,
19255,0,4,31,1591023695644,23.0,UTC-0500,,31,1591023540000,1.1944444,jpgso+yMpj,1591023480000,com.sec.android.app.shealth,1591023695644,96f8d5c9-39f7-4ae0-ba09-c87c30b3cbd4,1.17,,
20746,0,4,27,1591064154070,19.16,UTC-0500,,27,1591064160000,0.9235323,jpgso+yMpj,1591064100000,com.sec.android.app.shealth,1591064155033,42e4581c-9ca0-4af7-b128-8af76d8f669d,1.03,,
5247,0,4,8,1590975545243,5.83,UTC-0500,,8,1590975480000,1.1111112,jpgso+yMpj,1590975420000,com.sec.android.app.shealth,1590975545243,a91c7a98-7c92-4f52-b1c9-433ef2b934e5,0.29,,
14216,0,4,21,1590950305326,14.63,UTC-0500,,21,1590950339999,1.0290735,hytsFLPcD3,1590950280000,com.sec.android.app.shealth,1590950305532,6efbad69-3500-c5ac-e265-f110501a2ce8,0.76,230002,
9195,0,4,16,1591065011573,12.0,UTC-0500,,16,1591065060000,1.3050026,jpgso+yMpj,1591065000000,com.sec.android.app.shealth,1591065046439,d1608fc5-58a3-43f9-b85d-9bf065f9bd4a,0.56999993,,
7491,0,4,12,1591070294066,8.74,UTC-0500,,12,1591070340000,1.1666666,jpgso+yMpj,1591070280000,com.sec.android.app.shealth,1591070294066,a7fe79da-3ddf-46a2-a862-26de26ff3ea1,0.4,,
29159,0,4,38,1590975545272,35.64,UTC-0500,,53,1590975540000,1.2222222,jpgso+yMpj,1590975480000,com.sec.android.app.shealth,1590975545272,c81e5b08-97c9-45d1-b636-357c22ab518a,2.68,,
6738,0,4,10,1591070717778,7.3,UTC-0500,,10,1591070700000,1.0833334,jpgso+yMpj,1591070640000,com.sec.android.app.shealth,1591070717778,20e8e3d5-d237-423e-ade1-14ec1c282d66,0.36,,
3683,0,4,6,1591067490154,4.4,UTC-0500,,6,1591067520000,1.1944444,jpgso+yMpj,1591067460000,com.sec.android.app.shealth,1591067490154,9f43161b-1359-4f15-a203-4d4da903f3fb,0.21,,
12915,0,4,20,1590952641958,14.35,UTC-0500,,20,1590952620000,1.1111112,jpgso+yMpj,1590952560000,com.sec.android.app.shealth,1590952641958,8217fb30-cd21-4074-9bef-7cd358ef3331,0.75,,
21849,0,4,32,1590952641976,23.22,UTC-0500,,32,1590952680000,1.0627123,jpgso+yMpj,1590952620000,com.sec.android.app.shealth,1590952654520,d9c1a0b3-3256-4ea4-8d43-b1a89a66042f,1.25,,
3901,0,4,7,1591070939578,5.31,UTC-0500,,7,1591070940000,1.3611112,jpgso+yMpj,1591070880000,com.sec.android.app.shealth,1591070939578,23d78b8d-28db-4de3-aaeb-2460295fb169,0.25,,
9261,0,4,17,1590952743957,12.990001,UTC-0500,,17,1590952800000,1.4026519,jpgso+yMpj,1590952740000,com.sec.android.app.shealth,1590952756387,b65aaaae-d581-4ea9-b6c2-001c31858f08,0.60999995,,
20594,0,4,34,1591023695655,30.32,UTC-0500,,40,1591023600000,1.4722222,jpgso+yMpj,1591023540000,com.sec.android.app.shealth,1591023695655,1bfe5e25-4852-4695-8552-3a44d823293c,1.37,,
23033,0,4,36,1591071463569,27.32,UTC-0500,,37,1591071480000,1.1860751,jpgso+yMpj,1591071420000,com.sec.android.app.shealth,1591071650876,2cca5ee8-062c-4015-9d34-12b152d4bf65,1.35,,
30295,0,4,41,1590953240276,39.36,UTC-0500,,58,1590953280000,1.2991927,jpgso+yMpj,1590953220000,com.sec.android.app.shealth,1590953388444,aff50129-e05d-4aff-85b9-15a4c48cc6e4,2.14,,
12945,0,4,24,1590976667808,18.34,UTC-0500,,24,1590976680000,1.4166666,jpgso+yMpj,1590976620000,com.sec.android.app.shealth,1590976667808,9ab1b001-b871-471c-b04b-b7615ce2f38f,0.84,,
24266,0,4,45,1591023695684,39.77,UTC-0500,,56,1591023660000,1.6388888,jpgso+yMpj,1591023600000,com.sec.android.app.shealth,1591023695684,2fae174c-91e5-4c59-aac6-5b4b2be1696a,1.82,,
25378,0,4,39,1591071650920,28.179998,UTC-0500,,39,1591071660000,1.1103836,jpgso+yMpj,1591071600000,com.sec.android.app.shealth,1591071651082,2042e7cc-193f-4b5d-8edb-5db2e584342f,1.48,,
19660,0,4,32,1590953388568,24.03,UTC-0500,,32,1590953340000,1.2222222,jpgso+yMpj,1590953280000,com.sec.android.app.shealth,1590953388568,87be8674-3c59-4965-8fae-f941789f4d36,1.17,,
25575,0,4,24,1591023695700,37.38,UTC-0500,,56,1591023720000,1.4615717,jpgso+yMpj,1591023660000,com.sec.android.app.shealth,1591024314675,6f97fd6f-be00-47ab-a46a-335adcceda09,2.4899998,,
7200,0,4,13,1591072014322,9.84,UTC-0500,,13,1591072020000,1.3665682,jpgso+yMpj,1591071960000,com.sec.android.app.shealth,1591072019879,2fbc8fdb-1a4d-4e29-bbe0-905ea80bb295,0.45999998,,
28074,0,4,1,1590952288075,0.36,UTC-0500,,1,1590952319999,0.012823253,hytsFLPcD3,1590952260000,com.sec.android.app.shealth,1590952288076,1d0a1774-35f2-a801-0b7b-346a139b25fe,0.1,230002,
17953,0,4,27,1591024968965,19.45,UTC-0500,,27,1591024860000,1.0833334,jpgso+yMpj,1591024800000,com.sec.android.app.shealth,1591024968965,b0aa9240-d178-4804-9cb7-839f3dcdb5b6,1.03,,
9832,0,4,18,1590977159470,13.11,UTC-0500,,18,1590976860000,1.3333334,jpgso+yMpj,1590976800000,com.sec.android.app.shealth,1590977159470,aeacf2e9-8634-4f8e-b92b-d5d3e82540eb,0.66,,
6415,0,4,10,1590952638152,6.95,UTC-0500,,10,1590952679999,1.0833334,hytsFLPcD3,1590952620000,com.sec.android.app.shealth,1590952638152,ead52b80-b13b-0238-3bd5-2aa94f6771a3,0.3,230002,
