com.samsung.shealth.tracker.pedometer_day_summary,6100041,5
create_time,distance,achievement,step_count,recommendation,day_time,speed,deviceuuid,active_time,source_package_name,pkg_name,update_time,walk_step_count,binning_data,datauuid,calorie,run_step_count,source_info,healthy_step
2019-03-29 07:07:21.633,5433.04,0f8abc93-87f7-4ae4-9dcb-5cd08e4ccc0c.achievement.json,6714,6000,1553817600000,1.6677135,VfS0qUERdZ,3257777,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-30 07:00:01.151,6526,0f8abc93-87f7-4ae4-9dcb-5cd08e4ccc0c.binning_data.json,0f8abc93-87f7-4ae4-9dcb-5cd08e4ccc0c,252.52998,188,0f8abc93-87f7-4ae4-9dcb-5cd08e4ccc0c.source_info.json,0,
2019-02-11 14:47:33.446,4767.64,3222f5ca-05e9-43aa-a858-955af8c35ccb.achievement.json,5985,6000,1549843200000,4.3333335,eL5K8TBQJK,2991530,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-02-12 07:00:03.878,5833,3222f5ca-05e9-43aa-a858-955af8c35ccb.binning_data.json,3222f5ca-05e9-43aa-a858-955af8c35ccb,232.93,152,,0,
2019-06-07 06:00:01.820,2376.3901,5c680031-cbf2-4d6c-b5ba-06d45726100d.achievement.json,2674,6000,1559779200000,6.944445,eL5K8TBQJK,1274229,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-06-07 06:00:01.820,2540,5c680031-cbf2-4d6c-b5ba-06d45726100d.binning_data.json,5c680031-cbf2-4d6c-b5ba-06d45726100d,121.71999,134,,0,
2019-07-19 09:32:47.924,4544.69,8b361ec2-391d-4a8f-9da3-54ae87ade941.achievement.json,6032,6000,1563494400000,1.4411664,VfS0qUERdZ,3153480,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-20 08:09:28.133,5986,8b361ec2-391d-4a8f-9da3-54ae87ade941.binning_data.json,8b361ec2-391d-4a8f-9da3-54ae87ade941,208.45,46,8b361ec2-391d-4a8f-9da3-54ae87ade941.source_info.json,0,
2019-04-15 05:37:32.142,3776.47,16585dc9-32a3-468a-b4b5-0eb26886375e.achievement.json,4858,6000,1555286400000,1.4407114,VfS0qUERdZ,2621253,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-16 04:45:58.671,4823,16585dc9-32a3-468a-b4b5-0eb26886375e.binning_data.json,16585dc9-32a3-468a-b4b5-0eb26886375e,184.14,35,16585dc9-32a3-468a-b4b5-0eb26886375e.source_info.json,0,
2019-04-15 05:00:02.556,4291.58,46d1ec6f-4c7d-4f57-81c1-6b05afadde9d.achievement.json,5291,6000,1555200000000,6.944443,eL5K8TBQJK,2652122,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-15 05:00:02.556,5023,46d1ec6f-4c7d-4f57-81c1-6b05afadde9d.binning_data.json,46d1ec6f-4c7d-4f57-81c1-6b05afadde9d,205.92,268,,0,
2019-07-11 06:08:53.662,3805.36,70399a46-b332-469f-9e7a-81ad46afc096.achievement.json,4841,6000,1562803200000,3.8611114,eL5K8TBQJK,2482109,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-12 06:00:02.679,4796,70399a46-b332-469f-9e7a-81ad46afc096.binning_data.json,70399a46-b332-469f-9e7a-81ad46afc096,176.56,45,,0,
2019-06-16 06:23:09.727,4788.32,f0227ce0-dfe3-4611-8baf-4dad4156e72c.achievement.json,6033,6000,1560643200000,1.54749,VfS0qUERdZ,3094249,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-06-17 05:48:14.661,5961,f0227ce0-dfe3-4611-8baf-4dad4156e72c.binning_data.json,f0227ce0-dfe3-4611-8baf-4dad4156e72c,228.54,72,f0227ce0-dfe3-4611-8baf-4dad4156e72c.source_info.json,0,
2019-06-22 06:12:41.047,5981.95,f634912d-e783-40bf-a16e-ee2a7312478b.achievement.json,7475,6000,1561161600000,1.5554326,VfS0qUERdZ,3845843,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-06-23 05:27:29.872,7287,f634912d-e783-40bf-a16e-ee2a7312478b.binning_data.json,f634912d-e783-40bf-a16e-ee2a7312478b,292.38998,188,f634912d-e783-40bf-a16e-ee2a7312478b.source_info.json,0,
2019-03-14 07:00:05.933,4199.17,cf179766-5a35-4d1a-a52a-dddcce4d24ac.achievement.json,5344,6000,1552435200000,3.6944444,eL5K8TBQJK,2819656,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-14 07:00:15.455,5297,cf179766-5a35-4d1a-a52a-dddcce4d24ac.binning_data.json,cf179766-5a35-4d1a-a52a-dddcce4d24ac,199.4,47,,0,
2019-04-20 03:13:20.907,9255.34,d60fae25-819b-486e-897e-05682c26890e.achievement.json,11895,6000,1555632000000,3.666667,eL5K8TBQJK,6247573,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-20 06:00:01.375,11785,d60fae25-819b-486e-897e-05682c26890e.binning_data.json,d60fae25-819b-486e-897e-05682c26890e,428.81998,110,,0,
2019-05-18 06:00:01.934,4279.71,8fe98616-9cc6-4f2f-9419-75b851b8674a.achievement.json,5476,6000,1558051200000,5.0426273,eL5K8TBQJK,2749002,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-18 06:00:01.934,5406,8fe98616-9cc6-4f2f-9419-75b851b8674a.binning_data.json,8fe98616-9cc6-4f2f-9419-75b851b8674a,202.62999,70,,0,
2019-07-18 06:00:02.468,1510.13,6fdd730f-1f26-4d4b-a1c3-cd916248c75d.achievement.json,1903,6000,1563321600000,2.5985525,eL5K8TBQJK,922071,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-18 06:00:02.468,1854,6fdd730f-1f26-4d4b-a1c3-cd916248c75d.binning_data.json,6fdd730f-1f26-4d4b-a1c3-cd916248c75d,71.24,49,,0,
2019-07-22 06:00:03.210,2269.78,0890c56f-645a-4743-9465-2ddf7ed4fa1e.achievement.json,2870,6000,1563667200000,6.5,eL5K8TBQJK,1476129,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-22 06:00:03.210,2852,0890c56f-645a-4743-9465-2ddf7ed4fa1e.binning_data.json,0890c56f-645a-4743-9465-2ddf7ed4fa1e,105.85999,18,,0,
2019-06-01 15:30:41.403,5847.42,0900e5c4-6d2f-461a-a14a-4991adf5d313.achievement.json,7212,6000,1559347200000,1.6440932,VfS0qUERdZ,3556623,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-06-02 05:17:18.183,7015,0900e5c4-6d2f-461a-a14a-4991adf5d313.binning_data.json,0900e5c4-6d2f-461a-a14a-4991adf5d313,276.25998,197,0900e5c4-6d2f-461a-a14a-4991adf5d313.source_info.json,0,
2019-07-16 06:04:22.506,2294.3901,9a829fa5-8e51-401a-9a36-5df649de5b85.achievement.json,2898,6000,1563235200000,1.5647227,VfS0qUERdZ,1466323,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-17 05:19:54.044,2864,9a829fa5-8e51-401a-9a36-5df649de5b85.binning_data.json,9a829fa5-8e51-401a-9a36-5df649de5b85,107.799995,34,9a829fa5-8e51-401a-9a36-5df649de5b85.source_info.json,0,
2019-05-11 06:37:31.713,10356.68,fd2fd1fd-5d0e-4e24-8d82-a542b7b0941f.achievement.json,12937,6000,1557532800000,1.6160246,VfS0qUERdZ,6408739,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-12 05:55:08.959,12609,fd2fd1fd-5d0e-4e24-8d82-a542b7b0941f.binning_data.json,fd2fd1fd-5d0e-4e24-8d82-a542b7b0941f,458.63998,328,fd2fd1fd-5d0e-4e24-8d82-a542b7b0941f.source_info.json,0,
2019-03-10 07:10:11.917,3127.1,c62ff8a4-f622-4d33-9998-2ea8c76aba87.achievement.json,3924,6000,1552176000000,1.5678333,VfS0qUERdZ,1994535,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-12 07:00:07.466,3887,c62ff8a4-f622-4d33-9998-2ea8c76aba87.binning_data.json,c62ff8a4-f622-4d33-9998-2ea8c76aba87,148.12999,37,c62ff8a4-f622-4d33-9998-2ea8c76aba87.source_info.json,0,
2019-05-12 06:00:02.294,10356.68,d10cce90-53b5-44d4-beaf-86fea65798be.achievement.json,12937,6000,1557532800000,3.9444444,eL5K8TBQJK,6408592,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-12 06:00:02.294,12609,d10cce90-53b5-44d4-beaf-86fea65798be.binning_data.json,d10cce90-53b5-44d4-beaf-86fea65798be,458.63998,328,,5720,
2019-04-29 12:06:25.141,7261.93,cafb2227-826c-4790-b7eb-df2bee6ba527.achievement.json,9052,6000,1556496000000,1.6137704,VfS0qUERdZ,4499977,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-01 06:00:03.120,8599,cafb2227-826c-4790-b7eb-df2bee6ba527.binning_data.json,cafb2227-826c-4790-b7eb-df2bee6ba527,356.05,453,cafb2227-826c-4790-b7eb-df2bee6ba527.source_info.json,0,
2019-06-29 06:00:04.060,625.28,7f014109-8459-4d57-bdb5-edc8b50df5b4.achievement.json,768,6000,1561680000000,3.5277777,eL5K8TBQJK,375640,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-06-29 06:00:04.060,731,7f014109-8459-4d57-bdb5-edc8b50df5b4.binning_data.json,7f014109-8459-4d57-bdb5-edc8b50df5b4,31.599998,37,,0,
2019-04-25 06:00:01.922,2061.17,5496158b-8b6f-4476-acad-a8168d7a3b85.achievement.json,2508,6000,1556064000000,6.9444447,eL5K8TBQJK,1217783,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-25 06:00:01.922,2443,5496158b-8b6f-4476-acad-a8168d7a3b85.binning_data.json,5496158b-8b6f-4476-acad-a8168d7a3b85,95.14,65,,0,
2019-04-27 06:00:06.743,917.11,b4e7116a-cb25-4017-a05c-6c84967f70e9.achievement.json,1184,6000,1556236800000,3.2777774,eL5K8TBQJK,589730,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-27 06:00:06.743,1168,b4e7116a-cb25-4017-a05c-6c84967f70e9.binning_data.json,b4e7116a-cb25-4017-a05c-6c84967f70e9,44.029995,16,,0,
2019-07-24 06:16:00.903,5086.798,5942aca9-3b91-4d78-a2c6-c5bddf3123d3.achievement.json,7004,6000,1563926400000,1.3871818,VfS0qUERdZ,3667001,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-25 06:55:11.945,6952,5942aca9-3b91-4d78-a2c6-c5bddf3123d3.binning_data.json,5942aca9-3b91-4d78-a2c6-c5bddf3123d3,240.17,52,5942aca9-3b91-4d78-a2c6-c5bddf3123d3.source_info.json,0,
2019-04-19 05:20:52.006,9255.34,c5c20b4c-94a3-4277-b039-316ae7d1dacc.achievement.json,11895,6000,1555632000000,1.4814004,VfS0qUERdZ,6247696,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-20 05:34:47.887,11785,c5c20b4c-94a3-4277-b039-316ae7d1dacc.binning_data.json,c5c20b4c-94a3-4277-b039-316ae7d1dacc,428.81998,110,c5c20b4c-94a3-4277-b039-316ae7d1dacc.source_info.json,0,
2019-03-09 07:00:03.527,5657.61,a34b025c-041d-48e6-95e2-7045bfe3cf4a.achievement.json,7151,6000,1552003200000,4.9738464,eL5K8TBQJK,3456230,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-10 07:01:01.923,6985,a34b025c-041d-48e6-95e2-7045bfe3cf4a.binning_data.json,a34b025c-041d-48e6-95e2-7045bfe3cf4a,268.99997,166,,0,
2019-02-16 07:01:46.370,8869.7,a748011c-6987-4b53-958b-f0565ed19fe2.achievement.json,10984,6000,1550275200000,1.6010005,VfS0qUERdZ,5540097,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-02-17 06:48:46.936,10791,a748011c-6987-4b53-958b-f0565ed19fe2.binning_data.json,a748011c-6987-4b53-958b-f0565ed19fe2,413.25,193,a748011c-6987-4b53-958b-f0565ed19fe2.source_info.json,0,
2019-03-26 07:00:01.768,3879.47,406e06c7-25c3-4078-8383-e560b6337230.achievement.json,4967,6000,1553472000000,6.847187,eL5K8TBQJK,2537539,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-26 07:00:01.768,4888,406e06c7-25c3-4078-8383-e560b6337230.binning_data.json,406e06c7-25c3-4078-8383-e560b6337230,186.02998,79,,0,
2019-03-02 08:34:05.485,7015.35,183c263d-54f0-4d59-a3d3-d204fa343905.achievement.json,8380,6000,1551484800000,1.7093583,VfS0qUERdZ,4104084,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-03 06:58:14.897,8046,183c263d-54f0-4d59-a3d3-d204fa343905.binning_data.json,183c263d-54f0-4d59-a3d3-d204fa343905,340.43,334,183c263d-54f0-4d59-a3d3-d204fa343905.source_info.json,0,
2019-02-24 07:00:04.840,7119.89,b109aa88-7124-4406-a3f8-2ab17e74fcdf.achievement.json,9111,6000,1550880000000,3.9849632,eL5K8TBQJK,4732895,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-02-24 07:00:04.840,9017,b109aa88-7124-4406-a3f8-2ab17e74fcdf.binning_data.json,b109aa88-7124-4406-a3f8-2ab17e74fcdf,334.50998,94,,1627,
2019-01-11 07:00:01.008,3543.59,622d8df5-a1d1-4bfc-a455-17e09d0c3822.achievement.json,4402,6000,1547078400000,3.166667,eL5K8TBQJK,2141448,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-01-11 07:00:01.008,4294,622d8df5-a1d1-4bfc-a455-17e09d0c3822.binning_data.json,622d8df5-a1d1-4bfc-a455-17e09d0c3822,167.87,108,,0,
2019-01-20 08:23:57.393,6047.28,293fe649-f54e-41e0-a3f6-4b2f093c44d1.achievement.json,6781,6000,1547942400000,6.9444447,eL5K8TBQJK,3169215,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-01-21 07:00:03.340,6401,293fe649-f54e-41e0-a3f6-4b2f093c44d1.binning_data.json,293fe649-f54e-41e0-a3f6-4b2f093c44d1,298.49,380,,0,
2019-05-23 08:00:46.962,11385.62,0c33f73e-1cb9-4c54-b269-5562eaa473c3.achievement.json,13023,6000,1558569600000,1.9107274,VfS0qUERdZ,5958788,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-24 05:25:16.364,10490,0c33f73e-1cb9-4c54-b269-5562eaa473c3.binning_data.json,0c33f73e-1cb9-4c54-b269-5562eaa473c3,578.39,2533,0c33f73e-1cb9-4c54-b269-5562eaa473c3.source_info.json,0,
2019-07-18 19:38:25.844,1836.01,092218e6-c8e6-41db-acd1-4cd8c946c047.achievement.json,2297,6000,1563408000000,1.6336415,VfS0qUERdZ,1123875,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-26 07:36:25.161,2229,092218e6-c8e6-41db-acd1-4cd8c946c047.binning_data.json,092218e6-c8e6-41db-acd1-4cd8c946c047,88.42999,68,092218e6-c8e6-41db-acd1-4cd8c946c047.source_info.json,0,
2019-05-14 06:44:12.318,4479.4,9d2b228b-d03a-4aae-9d73-57d4f2b1fbf5.achievement.json,5703,6000,1557792000000,1.544108,VfS0qUERdZ,2900962,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-16 06:00:06.694,5600,9d2b228b-d03a-4aae-9d73-57d4f2b1fbf5.binning_data.json,9d2b228b-d03a-4aae-9d73-57d4f2b1fbf5,216.04,103,9d2b228b-d03a-4aae-9d73-57d4f2b1fbf5.source_info.json,0,
2019-02-06 07:00:04.690,5440.59,dc6391ea-d56d-46b6-962a-c0a93b7820b4.achievement.json,6788,6000,1549324800000,6.9444447,eL5K8TBQJK,3359352,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-02-06 07:00:04.690,6662,dc6391ea-d56d-46b6-962a-c0a93b7820b4.binning_data.json,dc6391ea-d56d-46b6-962a-c0a93b7820b4,258.21,126,,0,
2019-05-16 06:00:04.595,2492.01,eed4d704-a319-45c1-a60e-928ea20426bf.achievement.json,3094,6000,1557878400000,3.5045717,eL5K8TBQJK,1527478,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-16 06:00:04.595,3030,eed4d704-a319-45c1-a60e-928ea20426bf.binning_data.json,eed4d704-a319-45c1-a60e-928ea20426bf,119.31,64,,0,
2019-01-15 07:00:07.263,3489.17,2c8eb8de-09d7-42bb-8f30-2cf0fc0fb818.achievement.json,4478,6000,1547510400000,1.4885472,VfS0qUERdZ,2344010,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-01-17 07:00:08.622,4402,2c8eb8de-09d7-42bb-8f30-2cf0fc0fb818.binning_data.json,2c8eb8de-09d7-42bb-8f30-2cf0fc0fb818,167.84,76,2c8eb8de-09d7-42bb-8f30-2cf0fc0fb818.source_info.json,0,
2019-04-28 06:00:03.946,2198.68,5b872711-8a43-4d0a-8419-cbf4cc5fdea7.achievement.json,2731,6000,1556323200000,3.8333333,eL5K8TBQJK,1295214,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-28 06:00:03.946,2675,5b872711-8a43-4d0a-8419-cbf4cc5fdea7.binning_data.json,5b872711-8a43-4d0a-8419-cbf4cc5fdea7,105.17,56,,0,
2019-02-28 07:06:00.249,2223.61,c2c8d9da-1654-4928-aab7-8d2aa50dbd92.achievement.json,2747,6000,1551312000000,1.6743125,VfS0qUERdZ,1328073,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-01 07:00:04.816,2645,c2c8d9da-1654-4928-aab7-8d2aa50dbd92.binning_data.json,c2c8d9da-1654-4928-aab7-8d2aa50dbd92,107.189995,102,c2c8d9da-1654-4928-aab7-8d2aa50dbd92.source_info.json,0,
2019-07-20 08:09:24.207,2262.01,e6d978f7-1113-44cc-940d-2ce93d9c16d8.achievement.json,3347,6000,1563580800000,2.8262663,hytsFLPcD3,1857243,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-21 05:35:05.112,3332,e6d978f7-1113-44cc-940d-2ce93d9c16d8.binning_data.json,e6d978f7-1113-44cc-940d-2ce93d9c16d8,110.87,15,,0,
2019-03-30 07:15:10.412,5043.67,a1ca483c-6f32-4ca1-9420-7620cd958fb7.achievement.json,6260,6000,1553904000000,1.6443135,VfS0qUERdZ,3067341,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-01 07:00:03.601,6086,a1ca483c-6f32-4ca1-9420-7620cd958fb7.binning_data.json,a1ca483c-6f32-4ca1-9420-7620cd958fb7,236.04999,174,a1ca483c-6f32-4ca1-9420-7620cd958fb7.source_info.json,0,
2019-04-25 06:02:52.807,2610.63,50fa2945-ec23-41aa-b463-50a997aaa123.achievement.json,3100,6000,1556150400000,1.8003534,VfS0qUERdZ,1450065,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-26 05:19:17.187,2957,50fa2945-ec23-41aa-b463-50a997aaa123.binning_data.json,50fa2945-ec23-41aa-b463-50a997aaa123,127.63,143,50fa2945-ec23-41aa-b463-50a997aaa123.source_info.json,0,
2019-03-23 07:00:03.671,4313.79,22e7b9d0-57bd-4643-81f1-754ac277b26c.achievement.json,5503,6000,1553212800000,4.638889,eL5K8TBQJK,2824745,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-23 07:05:29.902,5460,22e7b9d0-57bd-4643-81f1-754ac277b26c.binning_data.json,22e7b9d0-57bd-4643-81f1-754ac277b26c,223.73,43,,0,
2019-05-24 06:00:01.948,11385.62,8980ce26-25a3-4c7d-a445-5da78a4717f6.achievement.json,13023,6000,1558569600000,6.9444447,eL5K8TBQJK,5958667,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-24 06:00:01.948,10490,8980ce26-25a3-4c7d-a445-5da78a4717f6.binning_data.json,8980ce26-25a3-4c7d-a445-5da78a4717f6,578.39,2533,,6491,
2019-06-19 06:00:02.842,3981.3599,c8afc590-413d-4fe3-b1f1-520705dc458f.achievement.json,5062,6000,1560816000000,2.8888888,eL5K8TBQJK,2608555,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-06-19 06:00:02.842,4962,c8afc590-413d-4fe3-b1f1-520705dc458f.binning_data.json,c8afc590-413d-4fe3-b1f1-520705dc458f,186.54999,100,,2266,
2019-07-04 05:12:09.594,16176.88,ba78b930-9ca1-4af5-ad18-43588ab04ef7.achievement.json,19744,6000,1562198400000,1.651625,VfS0qUERdZ,9794523,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-05 04:48:57.562,18811,ba78b930-9ca1-4af5-ad18-43588ab04ef7.binning_data.json,ba78b930-9ca1-4af5-ad18-43588ab04ef7,770.83997,933,ba78b930-9ca1-4af5-ad18-43588ab04ef7.source_info.json,0,
2019-03-21 13:35:59.777,2677.29,eed63208-069e-4904-84bc-39a161ede757.achievement.json,3107,6000,1553126400000,1.7631819,VfS0qUERdZ,1518442,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-22 06:29:02.706,3007,eed63208-069e-4904-84bc-39a161ede757.binning_data.json,eed63208-069e-4904-84bc-39a161ede757,143.8,100,eed63208-069e-4904-84bc-39a161ede757.source_info.json,0,
2019-03-25 07:00:40.352,3879.47,661c79c5-c3c6-4d0b-a7cc-53aa32b1215d.achievement.json,4967,6000,1553472000000,1.5287814,VfS0qUERdZ,2537622,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-26 05:34:28.107,4888,661c79c5-c3c6-4d0b-a7cc-53aa32b1215d.binning_data.json,661c79c5-c3c6-4d0b-a7cc-53aa32b1215d,186.02998,79,661c79c5-c3c6-4d0b-a7cc-53aa32b1215d.source_info.json,0,
2019-03-24 07:00:04.658,4840.84,c2280792-57ef-4c16-94ef-fc347b0b0f3e.achievement.json,6101,6000,1553299200000,6.630464,eL5K8TBQJK,3188417,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-24 07:00:04.658,6003,c2280792-57ef-4c16-94ef-fc347b0b0f3e.binning_data.json,c2280792-57ef-4c16-94ef-fc347b0b0f3e,246.46999,98,,0,
2019-03-04 07:00:04.618,1759.18,5857e1ae-9c73-4bbb-854e-da1773f35833.achievement.json,2230,6000,1551571200000,3.333333,eL5K8TBQJK,1144204,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-04 07:00:04.618,2202,5857e1ae-9c73-4bbb-854e-da1773f35833.binning_data.json,5857e1ae-9c73-4bbb-854e-da1773f35833,88.24,28,,0,
2019-03-12 07:00:05.685,4562.42,851ff430-c3db-49cb-9945-4d505c014355.achievement.json,5620,6000,1552262400000,6.9444447,eL5K8TBQJK,2843988,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-12 07:00:05.685,5397,851ff430-c3db-49cb-9945-4d505c014355.binning_data.json,851ff430-c3db-49cb-9945-4d505c014355,230.54999,223,,0,
2019-06-06 06:00:02.126,3465.75,50fb2eaf-b3a8-4762-8d87-03d588186a00.achievement.json,4364,6000,1559692800000,5.7287664,eL5K8TBQJK,2149200,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-06-06 06:00:02.126,4257,50fb2eaf-b3a8-4762-8d87-03d588186a00.binning_data.json,50fb2eaf-b3a8-4762-8d87-03d588186a00,162.34999,107,,0,
2019-07-20 06:12:51.603,4664.84,6435b498-260d-4904-b611-fec6add73fd1.achievement.json,6170,6000,1563580800000,1.4801482,VfS0qUERdZ,3151603,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-21 05:35:09.758,6103,6435b498-260d-4904-b611-fec6add73fd1.binning_data.json,6435b498-260d-4904-b611-fec6add73fd1,214.85999,67,6435b498-260d-4904-b611-fec6add73fd1.source_info.json,0,
2019-05-06 07:01:04.866,2511.82,c21031f5-7857-45ad-8d75-0ae86525187b.achievement.json,3125,6000,1557100800000,1.6453838,VfS0qUERdZ,1526585,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-07 05:32:50.994,3047,c21031f5-7857-45ad-8d75-0ae86525187b.binning_data.json,c21031f5-7857-45ad-8d75-0ae86525187b,117.32,78,c21031f5-7857-45ad-8d75-0ae86525187b.source_info.json,0,
2019-02-19 07:00:03.308,4006.72,e64f744c-5044-4e30-8003-c7e50a289dfd.achievement.json,5164,6000,1550448000000,5.6666665,eL5K8TBQJK,2647372,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-02-19 07:00:03.308,5135,e64f744c-5044-4e30-8003-c7e50a289dfd.binning_data.json,e64f744c-5044-4e30-8003-c7e50a289dfd,184.45,29,,0,
2019-04-24 06:01:19.702,2061.17,9def51b1-2253-435b-8788-c1fcad235e0d.achievement.json,2508,6000,1556064000000,1.6924955,VfS0qUERdZ,1217828,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-04-25 05:56:30.786,2443,9def51b1-2253-435b-8788-c1fcad235e0d.binning_data.json,9def51b1-2253-435b-8788-c1fcad235e0d,95.14,65,9def51b1-2253-435b-8788-c1fcad235e0d.source_info.json,0,
2019-03-01 07:13:38.951,4797.73,7f38b5a0-50fe-4319-8e0f-b508011f8e36.achievement.json,5971,6000,1551398400000,1.6521466,VfS0qUERdZ,2903937,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-02 04:41:48.601,5688,7f38b5a0-50fe-4319-8e0f-b508011f8e36.binning_data.json,7f38b5a0-50fe-4319-8e0f-b508011f8e36,233.28,283,7f38b5a0-50fe-4319-8e0f-b508011f8e36.source_info.json,0,
2019-05-21 12:25:00.890,3600.28,e0ebf997-692a-4918-88a1-28be800ce43e.achievement.json,4312,6000,1558396800000,1.7041106,VfS0qUERdZ,2112703,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-22 05:21:06.753,4194,e0ebf997-692a-4918-88a1-28be800ce43e.binning_data.json,e0ebf997-692a-4918-88a1-28be800ce43e,176.14,118,e0ebf997-692a-4918-88a1-28be800ce43e.source_info.json,0,
2019-07-25 05:08:31.755,12883.007,a9a70066-56eb-4aac-924d-d1610ab8e4fc.achievement.json,17926,6000,1564012800000,1.3511472,VfS0qUERdZ,9534865,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-26 07:36:23.301,17835,a9a70066-56eb-4aac-924d-d1610ab8e4fc.binning_data.json,a9a70066-56eb-4aac-924d-d1610ab8e4fc,603.31,91,a9a70066-56eb-4aac-924d-d1610ab8e4fc.source_info.json,0,
2019-07-01 06:00:03.696,5238.55,48c20f13-4326-480f-8495-e5da99e9cb98.achievement.json,6469,6000,1561852800000,5.742657,eL5K8TBQJK,3107946,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-01 06:00:03.696,6371,48c20f13-4326-480f-8495-e5da99e9cb98.binning_data.json,48c20f13-4326-480f-8495-e5da99e9cb98,238.95999,98,,0,
2019-05-31 06:00:02.164,4883.55,710375b2-93e4-41f9-8bf2-e14d51df8433.achievement.json,6043,6000,1559174400000,5.1666665,eL5K8TBQJK,3027937,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-05-31 06:00:02.164,5915,710375b2-93e4-41f9-8bf2-e14d51df8433.binning_data.json,710375b2-93e4-41f9-8bf2-e14d51df8433,228.82999,128,,0,
2019-03-29 07:00:02.872,1942.0,02fae4e5-fd23-4469-b3c1-c0da53476775.achievement.json,2332,6000,1553731200000,6.9444447,eL5K8TBQJK,1110876,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-29 07:00:02.872,2252,02fae4e5-fd23-4469-b3c1-c0da53476775.binning_data.json,02fae4e5-fd23-4469-b3c1-c0da53476775,89.71,80,,0,
2019-03-13 07:00:04.058,2029.02,dd694097-5961-4cc9-8262-499d364ee83b.achievement.json,2560,6000,1552348800000,6.9444447,eL5K8TBQJK,1317480,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-03-13 07:00:04.058,2500,dd694097-5961-4cc9-8262-499d364ee83b.binning_data.json,dd694097-5961-4cc9-8262-499d364ee83b,97.939995,60,,0,
